Time,X,Y,V_ref,V_meas,Ey,Epsi,Steer,Throttle,Brake
0.0,-150.13595581054688,14.326957702636719,6.0,3.0122387409210205,0.19645623810641255,0.052674541120182994,-0.07746452039086718,1.0,0.0
0.168116027,-150.00636291503906,14.218799591064453,6.0,0.01581251248717308,0.19630298090900553,0.05275023901904774,-0.0002618995014742006,1.0,0.0
0.375732257,-150.00413513183594,14.217300415039062,6.0,0.09572245180606842,0.19604096403447402,0.053088197354924205,-0.00026301205805302644,1.0,0.0
0.531403943,-149.93524169921875,14.161574363708496,6.0,1.0809962749481201,0.19457844553048653,0.05262787068332386,-0.012723360097555269,1.0,0.0
0.6937899080000001,-149.7182159423828,13.980324745178223,6.0,2.4322915077209473,0.2207246296731019,0.052621534575696405,-0.0635252146078731,1.0,0.0
0.8560482150000001,-149.33714294433594,13.663175582885742,6.0,3.738776206970215,0.24588705718611864,0.05261410201038075,-0.09913274022386781,1.0,0.0
1.0186280250000002,-148.7715301513672,13.200170516967773,6.0,4.927191257476807,0.26462857733707157,0.051877352327377224,-0.09816437560480273,1.0,0.0
1.245086404,-147.77227783203125,12.422672271728516,6.0,6.290645122528076,0.2946734153051136,0.029407331590306285,-0.07282798212476324,0.0,0.3409186437822369
1.408036078,-146.91995239257812,11.80230712890625,6.0,6.983471870422363,0.2726588861569973,-0.006261041517603871,-0.03786791574274041,0.0,1.0
1.5677278250000002,-145.9110107421875,11.118617057800293,6.0,7.026143550872803,0.21792796245134477,-0.045659711714137075,0.0013838776284845777,0.0,1.0
1.7285576200000001,-145.07955932617188,10.584123611450195,6.0,4.352493762969971,0.1465060824655793,-0.05901903797221619,0.021959082196950207,1.0,0.0
1.88807998,-144.7955780029297,10.399816513061523,6.0,0.5164196491241455,0.11394166901687586,-0.059042325373042104,0.0002516511612354322,1.0,0.0
2.052489349,-144.79209899902344,10.397608757019043,6.0,0.016328219324350357,0.11385252163851588,-0.05913495099102306,0.00016937291528623877,1.0,0.0
2.217180909,-144.73252868652344,10.358062744140625,6.0,0.9467986822128296,0.1139610138301658,-0.05899106537853527,3.864373522216874e-05,1.0,0.0
2.432198205,-144.38973999023438,10.131336212158203,6.0,2.7959322929382324,0.08432323374432428,-0.05899477888179261,0.019511225447080994,1.0,0.0
2.5838519520000003,-143.95880126953125,9.846213340759277,6.0,4.009873867034912,0.0547118861718659,-0.058964600916254994,0.03980220972878011,1.0,0.0
2.730365883,-143.3882293701172,9.466636657714844,6.0,5.04439640045166,0.026781253179830516,-0.05891070084763195,0.04725245018662429,0.894994441336842,0.0
2.892081735,-142.65985107421875,8.974180221557617,6.0,6.039273738861084,-0.023588573987963067,-0.05870152402949769,0.053055841601425124,0.0,0.09080017766420306
3.055585418,-141.7751007080078,8.367789268493652,6.0,6.887461185455322,-0.06534486409442045,-0.05781579900813538,0.05566751378062799,0.0,0.9294883793097916
3.2793075650000003,-140.47299194335938,7.466428756713867,6.0,6.732541084289551,-0.12134617378886356,-0.05539607083355236,0.06329959318979778,0.0,0.715931758907201
3.4422366240000004,-139.67617797851562,6.908395290374756,6.0,5.0026044845581055,-0.15486439509488625,-0.054062774534571645,0.07817474226092821,1.0,0.0
3.607751731,-139.29690551757812,6.645633220672607,6.0,1.0189990997314453,-0.1744127049038583,-0.05399436641765076,0.010655080932606,1.0,0.0
3.769674686,-139.27655029296875,6.63248872756958,6.0,0.052593912929296494,-0.1748051882713125,-0.054048904667620246,0.00025855150203327415,1.0,0.0
3.928367327,-139.2113494873047,6.587149620056152,6.0,0.9807774424552917,-0.17348775773084657,-0.05339736629558045,0.009809032774342811,1.0,0.0
4.08371273,-138.9918975830078,6.439446449279785,6.0,2.3142642974853516,-0.19962869118884594,-0.053360709439043585,0.05575001448967989,1.0,0.0
4.241377553,-138.595703125,6.173024654388428,6.0,3.6293747425079346,-0.22552893242763392,-0.053295960779536244,0.09440560597186666,1.0,0.0
4.45442405,-137.835205078125,5.650320529937744,6.0,5.121093273162842,-0.26768435063949353,-0.05148976122890758,0.09665827566185117,0.8188882777351808,0.0
4.615018483,-137.07110595703125,5.106142520904541,6.0,6.129336833953857,-0.2917315181865477,-0.040960898752558705,0.08301339168610031,0.0,0.18213957929451896
4.768769916,-136.29376220703125,4.523409843444824,6.0,6.8719305992126465,-0.2796920880504967,-0.011385509262804572,0.05309268582707899,0.0,0.9103837618913586
4.932090588,-135.3855743408203,3.7959752082824707,6.0,6.914897441864014,-0.24216961512520685,0.02842107767258817,0.01587392047563921,0.0,0.9078325218405322
5.0962712770000005,-134.6581268310547,3.176666498184204,6.0,4.78883171081543,-0.17872902880902075,0.04875213826144886,-0.008061884038120075,1.0,0.0
5.3204100400000005,-134.3319854736328,2.8984904289245605,6.0,0.010646376758813858,-0.14847425608513487,0.04880146083179637,-0.00011949345444675051,1.0,0.0
5.488051882000001,-134.33164978027344,2.8983376026153564,6.0,0.014390298165380955,-0.1486238787289515,0.04858086404148265,-0.00011864795637163949,1.0,0.0
5.651862395,-134.2847442626953,2.8596203327178955,6.0,0.8240617513656616,-0.1487496289301983,0.04865447577778026,0.0013150865911774172,1.0,0.0
5.810282223000001,-134.11314392089844,2.717517137527466,6.0,2.080113410949707,-0.14892127335179095,0.048660853474771226,0.0036361042756425737,1.0,0.0
5.97939588,-133.70352172851562,2.3778462409973145,6.0,3.623331069946289,-0.12465982569926962,0.0486733349668933,-0.01273343130627323,1.0,0.0
6.1487945900000005,-133.15460205078125,1.9218342304229736,6.0,4.837467670440674,-0.07543753571081159,0.04870395969318908,-0.028676068923874448,1.0,0.0
6.314153442,-132.46363830566406,1.3496992588043213,6.0,5.780597686767578,-0.051868773837015325,0.04869670594180775,-0.032403679533960214,0.1723669622415415,0.0
6.531652466000001,-131.380859375,0.46555548906326294,6.0,6.932850360870361,0.010410939274789005,0.048473468531842645,-0.039550649902520274,0.0,0.9760306270832418
6.687039518000001,-130.52210998535156,-0.23004724085330963,6.0,7.555709362030029,0.04629898032305503,0.04827581952976745,-0.043295329595859716,0.0,1.0
6.843436857,-129.60546875,-0.9687958359718323,6.0,6.733653545379639,0.10250554204429252,0.0477275344177599,-0.05403605146631645,0.0,0.6716509100863762
7.005333598,-129.02552795410156,-1.435564398765564,6.0,2.322903633117676,0.11612245156162332,0.047570112596745595,-0.03992696257787015,1.0,0.0
7.170349958,-128.95565795898438,-1.4932258129119873,6.0,0.6585242748260498,0.11599737809307624,0.04757368887543212,-0.003471865291863133,1.0,0.0
7.398183791,-128.94895935058594,-1.4986692667007446,6.0,0.01551917102187872,0.11599685214320998,0.04722184265732299,-0.00021223132559547407,1.0,0.0
7.562548153000001,-128.92308044433594,-1.5194443464279175,6.0,0.5280910730361938,0.11561305222681248,0.04682743872284423,-0.0023265770882647087,1.0,0.0
7.718634989000001,-128.80287170410156,-1.6185178756713867,6.0,1.6465835571289062,0.1388198322819895,0.04683732103275817,-0.02291849453911958,1.0,0.0
7.882649014,-128.47398376464844,-1.8899145126342773,6.0,3.151942253112793,0.16193925235706233,0.046848506023069,-0.06894044422630677,1.0,0.0
8.044426357,-128.38861083984375,-1.960288405418396,6.0,3.4260308742523193,0.16180537211627022,0.04684749274410782,-0.07295725309642082,1.0,0.0
8.209652532,-127.39987182617188,-2.764016628265381,6.0,5.479433059692383,0.19842087602228614,0.04662979567493153,-0.07481723257910947,0.40628867837726246,0.0
8.373228952,-126.79351043701172,-3.2464308738708496,6.0,6.218192100524902,0.23081856066790984,0.04299407314228576,-0.06531898595050044,0.0,0.2533907216211171
8.602347586,-125.3381576538086,-4.356259822845459,6.0,7.562283039093018,0.24739887732598198,0.015432030250211337,-0.019176743069770467,0.0,1.0
8.769499934,-124.50650024414062,-4.963041305541992,6.0,7.6626505851745605,0.2303773271803059,-0.0024128851398033113,0.0007246063698883281,0.0,1.0
8.936445114000001,-124.45606231689453,-4.999223232269287,6.0,7.4507737159729,0.22910800121278882,-0.003333121250490567,0.0029933289273692374,0.0,1.0
9.093974425,-122.88506317138672,-6.091767311096191,6.0,2.9500575065612793,0.13395352442775346,-0.0674437214117729,0.03782839951493549,1.0,0.0
9.259548349000001,-122.79572296142578,-6.155167579650879,6.0,1.6470649242401123,0.13347232806728646,-0.06745582115466231,0.005005600238388535,1.0,0.0
9.492768109,-122.75896453857422,-6.181052207946777,6.0,0.012335238046944141,0.13313411269682518,-0.06695597660357588,0.00019536230345443116,1.0,0.0
9.66435844,-122.75796508789062,-6.181789875030518,6.0,0.056435443460941315,0.1331609879816894,-0.06672941934878462,0.0001945411313838562,1.0,0.0
9.822774630000001,-122.57683563232422,-6.311975002288818,6.0,1.8390134572982788,0.13333614853090053,-0.06655841362292403,0.00746487164215178,1.0,0.0
9.990375287,-122.29067993164062,-6.5171966552734375,6.0,3.061248540878296,0.09979573339782195,-0.08241883403898287,0.05899047478458877,1.0,0.0
10.155337894,-122.26953887939453,-6.532355308532715,6.0,3.1226420402526855,0.0997853532542161,-0.08241782076002169,0.061187376651273925,1.0,0.0
10.320584478,-121.00101470947266,-7.445345878601074,6.0,5.654860496520996,-0.046120239610926914,-0.129485115392872,0.16180467265546483,0.20190072570987855,0.0
10.490401543,-120.81007385253906,-7.5874924659729,4.0,5.752857685089111,-0.10683032294600375,-0.14408603878176507,0.1840243321807944,0.0,1.0
10.71224007,-118.98287963867188,-8.989764213562012,4.0,7.60422945022583,-0.3772573450951465,-0.18353970454296142,0.22944067446486766,0.0,1.0
10.878256458000001,-118.59061431884766,-9.310039520263672,4.0,7.68186092376709,-0.45362748379373774,-0.18222782838028717,0.2387597221260399,0.0,1.0
11.047119720000001,-117.51921844482422,-10.300355911254883,4.0,1.9709911346435547,-0.6434749375289409,-0.14288415471569227,0.13307317022142573,1.0,0.0
11.216908977000001,-117.46664428710938,-10.348244667053223,4.0,0.01872689463198185,-0.6444310585194781,-0.1429865554954164,0.0007568712824935445,1.0,0.0
11.381050832000001,-117.46662139892578,-10.348297119140625,4.0,0.020011674612760544,-0.6444077620406854,-0.14299048940197157,0.0007568767003410799,1.0,0.0
11.616467902,-117.46542358398438,-10.349844932556152,4.0,0.06867411732673645,-0.6440612659831983,-0.14320190707698988,0.0007575047566763052,1.0,0.0
11.780899346,-117.46492767333984,-10.350295066833496,4.0,0.08130332827568054,-0.6440714831629106,-0.14320131103054212,0.0007575064237814035,1.0,0.0
11.94124816,-117.19029235839844,-10.606226921081543,4.0,2.438288450241089,-0.7165865884441793,-0.15876155314260787,0.21371472729201657,1.0,0.0
12.105411966,-117.0372314453125,-10.74929428100586,4.0,3.0737106800079346,-0.7167583626696433,-0.15874635395819015,0.28695113601357436,0.8975827228894833,0.0
12.272691341000002,-116.26190185546875,-11.474544525146484,4.0,4.99442720413208,-0.8840708638339065,-0.1904743657868,0.3490658503988659,0.0,1.0
12.430124152000001,-115.63311004638672,-12.075844764709473,4.0,5.824816703796387,-1.0738970092811055,-0.2183313005327694,0.3490658503988659,0.0,1.0
12.593208461000001,-115.59777069091797,-12.111201286315918,4.0,5.998964309692383,-1.072740681023192,-0.21712466410393638,0.3490658503988659,0.0,1.0
12.811371431000001,-114.54401397705078,-13.301667213439941,4.0,0.63962721824646,-1.3114347730751785,-0.16128855393279196,0.02534934655255401,1.0,0.0
12.975149556000002,-114.5392837524414,-13.306031227111816,4.0,0.01942502148449421,-1.3118750833327975,-0.16254704640257955,0.0010752272599735852,1.0,0.0
13.136875319000001,-114.53919982910156,-13.30650520324707,4.0,0.012905357405543327,-1.3116202691550414,-0.1625844781194985,0.0010752664804426545,1.0,0.0
13.301495829,-114.50984191894531,-13.340889930725098,4.0,0.7107083201408386,-1.3114716990400614,-0.16241728709090353,0.03108126205818326,1.0,0.0
13.469656573,-114.36690521240234,-13.506434440612793,4.0,2.0126430988311768,-1.3930702553089578,-0.17831768123235836,0.2491383614752457,1.0,0.0
13.704755720000001,-114.08634185791016,-13.834062576293945,4.0,3.357635259628296,-1.3919787141465423,-0.17813558904256954,0.3490658503988659,0.595155168241818,0.0
13.870553302000001,-113.39411926269531,-14.664034843444824,4.0,5.127851486206055,-1.5625600884834203,-0.20729433038492218,0.3490658503988659,0.0,1.0
14.02895486,-113.2284164428711,-14.872488975524902,4.0,5.384002208709717,-1.6589438051049705,-0.21433270767808565,0.3490658503988659,0.0,1.0
14.184181773,-112.37132263183594,-16.199926376342773,4.0,6.053839683532715,-1.8451630946137816,-0.07835035310192628,0.3212732359242396,0.0,1.0
14.343844240000001,-112.06648254394531,-16.986982345581055,4.0,4.466667652130127,-1.801808739101217,0.0790869447465452,0.26015243042085096,0.0,0.3580592346544401
14.512710929,-112.05665588378906,-17.021047592163086,4.0,4.26138162612915,-1.757090610775601,0.07033299892410305,0.24254691371847112,0.0,0.24006861683488662
14.686030156000001,-111.96533966064453,-17.341773986816406,4.0,0.021031107753515244,-1.7343955757618694,0.10484384983047512,0.0002745924028561159,1.0,0.0
14.909298556000001,-111.96537780761719,-17.342369079589844,4.0,0.020652299746870995,-1.7341828126025867,0.10484420745834377,0.00027451196576460096,1.0,0.0
15.070995422000001,-111.96531677246094,-17.343017578125,4.0,0.002115089213475585,-1.7340479877149477,0.10485219448074368,0.000274433208363513,1.0,0.0
15.236396581000001,-111.9647445678711,-17.345165252685547,4.0,0.0497237928211689,-1.7339580760382582,0.10485422103866604,0.0002743925015717675,1.0,0.0
15.404449049,-111.9156494140625,-17.50313377380371,4.0,1.5544298887252808,-1.7340544199181653,0.10479235141738918,0.1310729599149738,1.0,0.0
15.573719994000001,-111.80223083496094,-17.868562698364258,4.0,2.9786391258239746,-1.6815210509823433,0.08894223288667602,0.258950999340351,0.9472230301355911,0.0
15.807907303,-111.53070831298828,-18.74394416809082,4.0,4.749560832977295,-1.600141131826429,0.08783195208354133,0.06726249423638371,0.0,0.8153562543157038
15.975648686000001,-111.2637939453125,-19.63583755493164,4.0,5.713997840881348,-1.4677142055472474,0.22846798759818787,-0.1294717267158878,0.0,1.0
16.143500315,-111.25082397460938,-19.683204650878906,4.0,5.892724514007568,-1.4660337502578993,0.2297167049062323,-0.14033943455210957,0.0,1.0
16.302158368,-110.88755798339844,-21.1857852935791,4.0,2.038501501083374,-0.6899125893768827,0.555587653673828,-0.12499394989557917,1.0,0.0
16.470397449,-110.86893463134766,-21.26202392578125,4.0,0.01107808668166399,-0.6894934210235424,0.55559242204541,-0.0017550548212130978,1.0,0.0
16.632630725000002,-110.86845397949219,-21.26336669921875,4.0,0.017082110047340393,-0.6896336366369074,0.555593494929016,-0.001755006496638801,1.0,0.0
16.788352315,-110.86830139160156,-21.26417350769043,4.0,0.04675430804491043,-0.6895961132565074,0.5555734677683715,-0.0017549487509440121,1.0,0.0
17.009257569000003,-110.838134765625,-21.385650634765625,4.0,1.3244998455047607,-0.689352383132052,0.555721406496704,-0.03593100826290427,1.0,0.0
17.17063982,-110.75453186035156,-21.72020149230957,4.0,2.75083327293396,-0.42326872681213046,0.6245684550692001,-0.3490658503988659,1.0,0.0
17.329560132,-110.73085021972656,-21.814910888671875,4.0,3.0325026512145996,-0.42329432119365074,0.6245680974413315,-0.3490658503988659,0.9597734106219364,0.0
17.492100333,-110.43222045898438,-22.954240798950195,4.0,5.096963405609131,0.18046879425034348,0.7618024370780891,-0.3490658503988659,0.0,1.0
17.655746489000002,-110.23198699951172,-23.664438247680664,4.0,5.812221050262451,0.5116248505079952,0.8181416155305254,-0.3490658503988659,0.0,1.0
17.891394119,-109.5758056640625,-25.264719009399414,4.0,6.9888105392456055,1.3099770865400147,0.7544490502613446,-0.3490658503988659,0.0,1.0
18.059669309,-109.07466888427734,-26.017597198486328,4.0,5.9790754318237305,1.812250598715303,0.6514695475377246,-0.3490658503988659,0.0,1.0
18.22728837,-109.04448699951172,-26.055702209472656,4.0,5.847184181213379,1.8238237632534424,0.6423550436772509,-0.3490658503988659,0.0,1.0
18.385601356000002,-108.62628936767578,-26.55783462524414,4.0,0.02402864582836628,2.188171973645718,0.6521524706367936,-0.0031713881415501004,1.0,0.0
18.547634045000002,-108.62574005126953,-26.558095932006836,4.0,0.02502901293337345,2.1879534855492433,0.6521311917786088,-0.0031712306674567406,1.0,0.0
18.719336981,-108.62516021728516,-26.558284759521484,4.0,0.0006861358415335417,2.187934761628741,0.6519405761246171,-0.0031705412145678954,1.0,0.0
18.880333716000003,-108.62501525878906,-26.5584716796875,4.0,0.03365984186530113,2.187950189359911,0.6519367614273515,-0.003170533296044275,1.0,0.0
19.104901051000002,-108.55577087402344,-26.64034652709961,4.0,1.193200707435608,2.1877226554260236,0.6518916407112565,-0.1861033321634317,1.0,0.0
19.272705019,-108.35902404785156,-26.883163452148438,4.0,2.0538949966430664,2.4995225473765244,0.7206875087796951,-0.3490658503988659,1.0,0.0
19.436348978,-108.1453857421875,-27.158519744873047,4.0,2.445244312286377,2.5156902203480804,0.719441890913179,-0.3490658503988659,1.0,0.0
19.599370167,-107.86192321777344,-27.49871063232422,4.0,2.968512773513794,2.591967246452407,0.6882067324697281,-0.3490658503988659,1.0,0.0
19.758313293,-107.6163558959961,-27.763607025146484,4.0,2.340357542037964,3.1536944731263925,0.6403104719376702,-0.3490658503988659,1.0,0.0
19.989193458000003,-107.38284301757812,-27.934276580810547,4.0,2.855844497680664,3.523571836338446,0.42959565489055107,-0.3490658503988659,1.0,0.0
20.147615368,-106.89376068115234,-28.180734634399414,4.0,4.92078971862793,3.980874763058992,0.26516067108577523,-0.3490658503988659,0.0,1.0
20.313574054,-106.51409149169922,-28.420394897460938,4.0,6.24393367767334,4.261914200014613,-0.01923634519362416,-0.3490658503988659,0.0,1.0
20.481285374000002,-106.45328521728516,-28.464418411254883,4.0,6.4610915184021,4.299651039340358,-0.07542958611184325,-0.3490658503988659,0.0,1.0
20.635749115000003,-105.71983337402344,-29.107940673828125,4.0,9.162185668945312,4.120288609905473,-0.5837682501454782,-0.2381439251988228,0.0,1.0
20.803576839,-105.45931243896484,-29.375328063964844,4.0,10.16604232788086,4.24086613391409,-0.6702579871793222,-0.22044350111677832,0.0,1.0
20.970369596,-105.15015411376953,-30.312667846679688,4.0,5.524899482727051,5.061752910472702,-0.5399275278162703,-0.3490658503988659,0.0,1.0
21.201004137,-105.07830810546875,-31.280364990234375,4.0,5.2361555099487305,7.138643621424869,0.13568916493537575,-0.3490658503988659,0.0,1.0
21.364745475000003,-105.01768493652344,-32.05738830566406,4.0,5.661951541900635,6.614382295532615,0.6519408965993181,-0.3490658503988659,0.0,1.0
21.523367797000002,-105.06605529785156,-32.86709976196289,4.0,4.578009128570557,7.020382433448321,0.7158228898930803,-0.3490658503988659,0.0,0.5033408193088951
21.688670000000002,-105.0908203125,-33.001155853271484,4.0,2.6534008979797363,7.367367563769867,0.6723389769482866,-0.3490658503988659,1.0,0.0
21.859885692000002,-105.3832778930664,-33.38595199584961,4.0,1.4277098178863525,9.049618761158271,0.19473831196828373,-0.3490658503988659,1.0,0.0
22.089210917000003,-105.52037048339844,-33.4741096496582,4.0,1.3253307342529297,9.319549736125628,-0.007315182783169671,-0.3490658503988659,1.0,0.0
22.252426834,-105.52776336669922,-33.46656036376953,4.0,0.9619707465171814,9.280500482473165,-0.07565997699694149,-0.313821181513259,1.0,0.0
22.413908968,-105.3062744140625,-33.405067443847656,4.0,2.1928799152374268,9.215739721078327,-0.11955483416513912,-0.3490658503988659,1.0,0.0
